fb_code,Class,Order,Family,Genus,species,Home_range,Diel_activity,Size_group,Level_water,TempOccurrence_min,TempOccurrence_mean,TempOccurrence_max,Body_size_max,Size_class,Body_shape,Aspect_ratio,Nphoto,Caudal_fin,Mouth_position,Trophic_level,Diet,Spawning,Depth_min,Depth_max,Depth_range,Allometric_a,Allometric_b,Level_length_weight,PLD,PLD_level,Life_span,Geographic_range_index,Range_extension,Lat_Max_South,Lat_Max_North,Province_2,Province_3,Province_4,Province_6,Province_7,Province_10,Province_11,Province_12,Province_13,Province_14,Province_15,Province_16,Province_17,Province_43,Province_44,Province_45,Province_46,Province_47,Province_48,Province_50,Total_OcuProv,AT,EP,IUCN_status,Vulnerability,Price_category,
8046,actinopterygii,perciformes,tripterygiidae,helcogramma,helcogramma obtusirostris,sed,day,sol,bottom,"25,2","27,8","30,15",45,s4,elongated,"0,949191",1,truncated,terminal,"3,1",om,demersal,0,30,30,"9,53E-06","29,895",genus,NA,,NA,115,lessepsian,"-16,2","-8,2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
1057,actinopterygii,beloniformes,hemiramphidae,hemiramphus,hemiramphus balao,vmob,day,medg,high,"21,1","27,2","28,1",40,s4,elongated,"262,357",1,forked,elongated,"3,85",fc,attach,5,25,20,"0,00295121","3,12",genus,NA,NA,2,NA,native,"-8,7","33,9",0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,lc,"18,14",medium,
5588,actinopterygii,perciformes,chaetodontidae,heniochus,heniochus acuminatus,sed,day,pair,bottom,"23,6","27,9","29,1",25,s3,compressed,"1,984,895",2,truncated,tubular,"3,45",im,pelagic,2,75,73,"0,0213796","3,05",species,41,species,NA,99,transpacific,"-25,2","-23,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,lc,"20,09",unknown,
62875,actinopterygii,syngnathiformes,syngnathidae,hippocampus,hippocampus patagonicus,sed,day,sol,bottom,"15,9","20,88","26,13","15,4",s3,NA,NA,NA,pointed,tubular,"3,4",im,live,0,55,55,"0,001464844",3,genus,NA,,NA,NA,native,"-35,2","-40,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,vu,10,not_targeted,
67092,actinopterygii,perciformes,blenniidae,hypleurochilus,hypleurochilus brasil,sed,day,sol,bottom,"25,8","27,4","27,6","3,76",s1,elongated,NA,1,truncated,subterminal,"3,07",im,demersal,3,15,12,"0,00676083","2,99",genus,28,genus,NA,NA,native,"-20,8","-0,2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,ne,10,NA,
59849,actinopterygii,perciformes,serranidae,hypoplectrodes,hypoplectrodes semicinctum,NA,NA,NA,NA,"17,68","20,19","23,05",20,s4,fusiform,NA,NA,truncated,terminal,"3,9",im,pelagic,NA,NA,NA,"0,001417552","3,548,062,049",genus,NA,,NA,7,native,"-30,1","-26,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ne,"33,15",very high,
7538,actinopterygii,beloniformes,hemiramphidae,hyporhamphus,hyporhamphus roberti roberti,vmob,day,medg,high,NA,NA,NA,21,s3,elongated,"10,792",1,forked,elongated,"3,04",om,attach,0,30,30,"0,0020893","3,14",species,NA,NA,NA,NA,native,"-23,4","21,5",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,5,1,0,lc,"20,47",unknown,
1060,actinopterygii,beloniformes,hemiramphidae,hyporhamphus,hyporhamphus unifasciatus,vmob,day,medg,high,"22,9","27,3","28,1",30,s3,elongated,"20,737",1,forked,elongated,"3,04",om,attach,0,5,5,"0,00213796","3,1",genus,NA,NA,NA,NA,native,"-35,2","26,2",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,lc,"14,62",unknown,
9205,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus acanthistius,mob,night,sol,bottom,"21,41","23,83","26,57",100,s6,fusiform,"1,110,497",2,rounded,superior,"3,9",fc,pelagic,45,90,45,"0,011","3,04",species,NA,,NA,29,native,"-5,1","31,7",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,vu,"63,97",very high,
9228,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus exsul,mob,night,sol,bottom,"22,47","25,02","27,75",125,s6,fusiform,"103,245",1,rounded,superior,4,fc,pelagic,5,72,67,"0,011","3,04",genus,NA,,NA,19,native,"7,6","21,8",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,lc,"72,23",very high,
9594,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus niphobles,mob,night,sol,bottom,"21,59","23,95","26,67",48,s4,fusiform,"101,763",1,truncated,superior,"3,8",fc,pelagic,1,450,449,"0,001417552","3,548,062,049",family,NA,,NA,33,native,"-6,9",31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,lc,"51,94",very high,
55258,actinopterygii,perciformes,labrisomidae,labrisomus,labrisomus fernandezianus,sed,day,sol,bottom,"13,99","16,53","19,6",17,s3,elongated,NA,NA,rounded,terminal,"3,5",NA,demersal,NA,NA,NA,"0,0245149","2,223",genus,NA,,NA,6,native,"-30,1",-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,lc,10,not_targeted,
1109,actinopterygii,tetraodontiformes,ostraciidae,lactophrys,lactophrys triqueter,mob,day,sol,low,"22,7","25,7",28,47,s4,box_shaped,"2,17",1,rounded,subterminal,"3,3",im,pelagic,1,50,49,"0,001824736","22,302",species,NA,,NA,42,native,"-26,4","33,9",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,25,high,
1239,actinopterygii,tetraodontiformes,tetraodontidae,lagocephalus,lagocephalus laevigatus,vmob,day,sol,low,"16,2","23,2","27,3",100,s3,box_shaped,"177,673",1,truncated,terminal,"4,02",im,demersal,10,180,170,"0,0177828","2,87",species,39,family,NA,NA,native,"-16,9","33,9",0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,6,1,0,lc,"53,85",very high,
53833,actinopterygii,anguilliformes,ophichthidae,letharchus,letharchus aliculatus,sed,both,sol,bottom,NA,NA,NA,"21,5",s3,eel_like,NA,1,pointed,subterminal,"3,56",pk,pelagic,NA,NA,NA,"0,00138038","2,92",family,NA,NA,NA,NA,native,"-21,3","-11,47",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1,0,ne,"15,11",unknown,
692,actinopterygii,perciformes,carangidae,lichia,lichia amia,NA,NA,smallg,high,"15,77","20,39","25,7",200,s6,fusiform,"215,736",1,forked,terminal,"4,5",fc,pelagic,0,50,50,"0,0349","2,607",species,NA,,NA,NA,native,"-16,9","13,1",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,lc,"76,5",medium,
66648,actinopterygii,perciformes,serranidae,liopropoma,liopropoma emanueli,sed,day,sol,bottom,"21,37","24,7","27,78","12,4",s2,fusiform,NA,NA,truncated,superior,"3,5",im,pelagic,20,32,12,"0,001417552","3,548,062,049",genus,NA,,NA,NA,native,"15,4","16,2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,ne,"21,85",not_targeted,
61270,actinopterygii,perciformes,serranidae,liopropoma,liopropoma longilepis,sed,day,sol,bottom,"22,73","26,22","29,1",26,s3,fusiform,NA,NA,truncated,superior,"3,5",im,pelagic,50,250,200,"0,001417552","3,548,062,049",genus,NA,,NA,NA,native,"-1,3","23,6",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,dd,"21,96",very high,
706,actinopterygii,perciformes,sparidae,lithognathus,lithognathus mormyrus,mob,NA,smallg,low,"14,94","19,55","25,02",55,s5,fusiform,"279,365",2,forked,terminal,"3,4",im,pelagic,0,150,150,"0,02234706","3,043,787,933",family,NA,,12,NA,native,"15,4","45,2",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,lc,"40,38",medium,
63308,actinopterygii,perciformes,lutjanidae,lutjanus,lutjanus alexandrei,vmob,both,smallg,low,"21,69","24,02","29,39","24,3",s3,fusiform,NA,NA,truncated,terminal,"3,8",im,pelagic,0,54,54,"0,007067115",3,genus,33,genus,NA,32,native,"-2,3","-21,9",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,ne,36,medium,
65751,actinopterygii,perciformes,labrisomidae,malacoctenus,malacoctenus brunoi,sed,day,sol,bottom,"24,82","26,63","28,79","3,6",s1,elongated,NA,NA,rounded,terminal,"3,4",im,demersal,0,10,10,"0,0245149","2,223",genus,NA,,NA,NA,native,"-20,9","-20,2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,ne,10,not_targeted,
65751_nor,actinopterygii,perciformes,labrisomidae,malacoctenus,malacoctenus end nor,sed,day,sol,bottom,"24,82","26,63","28,79","3,6",s2,elongated,NA,NA,rounded,terminal,"4,4",im,demersal,0,10,10,"0,0245149","2,223",genus,NA,,NA,NA,native,"-3,9","-3,7",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,ne,NA,not_targeted,
65751_roc,actinopterygii,perciformes,labrisomidae,malacoctenus,malacoctenus end roc,sed,day,sol,bottom,"24,82","26,63","28,79","3,6",s1,elongated,NA,NA,rounded,terminal,"3,4",im,demersal,0,10,10,"0,0245149","2,223",genus,NA,,NA,NA,native,"-3,8","-3,6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,ne,NA,not_targeted,
65751_tri,actinopterygii,perciformes,labrisomidae,malacoctenus,malacoctenus end tri,sed,day,sol,bottom,"24,82","26,63","28,79","3,6",s3,elongated,NA,NA,rounded,terminal,"5,4",im,demersal,0,10,10,"0,0245149","2,223",genus,NA,,NA,NA,native,"-20,6","-20,3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,ne,NA,not_targeted,
56305,actinopterygii,perciformes,labridae,malapterus,malapterus reticulatus,sed,NA,sol,low,"15,21","18,12","22,21",30,s3,fusiform,NA,NA,truncated,terminal,"3,5",im,pelagic,0,10,10,"0,0245149","2,223",genus,NA,,NA,1,native,"-30,1",-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,dd,"36,8",very high,
1217_tri,actinopterygii,perciformes,serranidae,menaphorus,menaphorus punticulatus,mob,day,medg,high,"24,82","26,63","28,79",30,s3,fusiform,NA,NA,forked,superior,"3,2",pk,pelagic,8,128,120,"0,0149","28,633",species,NA,,NA,NA,native,"-20,53","-3,8",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,NA,not_targeted,
52689,actinopterygii,beryciformes,monocentridae,monocentris,monocentris reedi,NA,NA,NA,NA,"15,21","18,12","22,21","9,9",s2,compressed,NA,NA,forked,terminal,"3,6",im,NA,0,250,250,NA,NA,,NA,,8,2,native,"-30,1","-26,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ne,"36,36",not_targeted,
46584,actinopterygii,mugiliformes,mugilidae,mugil,mugil galapagensis,vmob,day,largeg,high,"19,24","23,65","27,77",40,s4,fusiform,NA,NA,forked,terminal,"2,5",om,pelagic,0,20,20,"0,010846844","3,088,497,816",genus,31,,NA,NA,native,"-1,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,ne,"37,31",medium,
50138,actinopterygii,mugiliformes,mugilidae,mugil,mugil liza,vmob,both,largeg,high,"12,82","17,96","23,14",80,s5,fusiform,"1,636",1,forked,terminal,2,hd,pelagic,10,NA,NA,"0,010846844","3,088,497,816",genus,NA,,10,4,native,"-35,2","33,9",0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,5,1,1,dd,"40,36",high,
61933,actinopterygii,mugiliformes,mugilidae,mugil,mugil rubrioculus,vmob,both,largeg,high,"15,67","21,84","28,38","44,6",s4,fusiform,NA,NA,forked,terminal,NA,hd,pelagic,0,10,10,"0,010846844","3,088,497,816",genus,NA,,NA,5,native,"10,1","29,9",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,"39,6",not_targeted,
6112018,actinopterygii,mugiliformes,mugilidae,mugil,mugil thoburni,NA,NA,largeg,NA,"24,71","27,34","29,27","29,5",s3,fusiform,"158,006",1,forked,terminal,"2,3",hd,pelagic,0,10,10,"0,010846844","3,088,497,816",genus,NA,,NA,NA,native,"-3,5","21,4",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,lc,"32,9",medium,
4524,actinopterygii,anguilliformes,myrocongridae,myroconger,myroconger compressus,NA,NA,NA,NA,"21,28","24,95","28,61","53,8",s5,eel_like,NA,NA,pointed,terminal,"3,8",NA,NA,NA,NA,NA,"9,53E-06","29,895",genus,NA,,NA,NA,native,"-16,8","-15,7",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,dd,"26,62",not_targeted,
55196,actinopterygii,perciformes,cheilodactylidae,nemadactylus,nemadactylus gayi,NA,NA,NA,NA,"15,21","18,12","22,21","48,3",s4,fusiform,NA,NA,forked,terminal,"3,4",NA,pelagic,NA,160,220,NA,NA,,NA,,NA,2,native,"-30,1","-26,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ne,"69,03",very high,
22538,actinopterygii,perciformes,scaridae,nicholsina,nicholsina collettei,mob,day,smallg,low,"24,87","27,1","29,02",24,s3,fusiform,NA,NA,truncated,terminal,NA,hd,pelagic,20,50,30,"0,016285639","2,990,520,051",genus,NA,,NA,10,native,"-1,6","16,5",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,lc,"22,72",high,
1151,actinopterygii,perciformes,scaridae,nicholsina,nicholsina usta,mob,day,smallg,low,"23,94","26,58","29,4",30,s3,fusiform,"108,312",1,truncated,terminal,2,hd,pelagic,1,73,72,"0,016285639","2,990,520,051",genus,39,family,NA,47,native,"-28,4","33,9",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,lc,"23,3",high,
63265,actinopterygii,ophidiiformes,bythitidae,ogilbia,ogilbia boydwalkeri,sed,night,sol,bottom,"26,31","28,51","30,65","6,1",s1,elongated,NA,NA,rounded,subterminal,"3,2",NA,live,0,8,8,"2,00E-04","1,105",genus,NA,,NA,NA,native,14,"19,5",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,lc,"12,01",not_targeted,
1945,actinopterygii,perciformes,carangidae,oligoplites,oligoplites altus,vmob,both,medg,high,"25,07","27,59","29,37",56,s5,fusiform,"250,489",1,forked,terminal,"4,1",im,pelagic,NA,NA,NA,"0,0058","3,08",species,NA,,NA,NA,native,"-3,5","31,8",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,lc,"43,32",medium,
55730,actinopterygii,gobiesociformes,gobiesocidae,opeatogenys,opeatogenys gracilis,NA,NA,NA,bottom,"14,56","18,27","22,74",3,s1,depressed,NA,NA,truncated,subterminal,"3,1",NA,demersal,2,20,18,"0,02306538",3,family,NA,,NA,NA,native,30,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,"18,95",not_targeted,
1745,actinopterygii,anguilliformes,ophichthidae,ophisurus,ophisurus serpens,NA,NA,NA,bottom,"14,56","19,25","24,86",250,s6,eel_like,NA,NA,pointed,subterminal,"4,1",im,pelagic,30,300,270,"0,0015","2,959",species,NA,,NA,NA,native,"-35,3","45,2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"76,49",not_targeted,
1486,actinopterygii,clupeiformes,clupeidae,opisthonema,opisthonema oglinum,vmob,day,largeg,high,"22,7","25,5",28,38,s4,fusiform,"11,929",1,forked,terminal,"3,27",pk,pelagic,1,50,49,"0,00870964","3,03",family,40,family,8,NA,native,"-34,9","33,9",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,5,1,0,lc,"23,84",low,
57911,actinopterygii,perciformes,gobiidae,paedovaricus,paedovaricus imswe,sed,day,sol,bottom,"25,01","27,25","29,74","1,4",s1,elongated,NA,NA,rounded,terminal,3,im,demersal,15,91,76,NA,NA,,NA,,NA,6,native,"16,7","25,3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,dd,10,very high,
55125,actinopterygii,pleuronectiformes,paralichthyidae,paralichthys,paralichthys fernandezianus,sed,NA,sol,bottom,"15,21","18,12","22,21",48,s4,depressed,NA,NA,lanceolated,terminal,"4,3",NA,pelagic,NA,NA,NA,"0,00166","3,52",genus,NA,,NA,2,native,"-30,1","-26,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,dd,"57,14",medium,
50148,actinopterygii,perciformes,pinguipedidae,parapercis,parapercis dockinsi,NA,NA,NA,bottom,"15,96","18,48","21,32","17,2",s3,elongated,NA,NA,truncated,superior,"3,5",im,NA,25,290,265,"0,012376914","3,000,237,019",genus,67,genus,NA,4,native,"-30,1","-26,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ne,"25,14",not_targeted,
56395,actinopterygii,ophidiiformes,bythitidae,Parasaccogaster,parasaccogaster melanomycter,sed,night,sol,bottom,"26,87","28,36","30,02","6,6",s1,elongated,NA,NA,rounded,terminal,"3,3",im,live,6,8,2,NA,NA,,NA,,NA,13,native,"11,3","11,4",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,dd,"12,93",not_targeted,
54891,actinopterygii,perciformes,gobiidae,paratrimma,paratrimma nigrimenta,sed,NA,sol,bottom,"15,96","18,48","21,32","5,1",s1,elongated,NA,NA,rounded,terminal,"3,3",im,demersal,24,29,5,"0,014164639","2,902,488,013",family,NA,,NA,4,native,"-30,1",-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ne,"15,53",very high,
54892,actinopterygii,perciformes,gobiidae,paratrimma,paratrimma urospila,sed,NA,sol,bottom,"15,96","18,48","21,32","5,1",s1,elongated,NA,NA,rounded,terminal,"3,3",NA,demersal,0,10,10,"0,014164639","2,902,488,013",family,NA,,NA,4,native,"-26,6","-26,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ne,"15,53",very high,
3520,actinopterygii,perciformes,apogonidae,paroncheilus,paroncheilus affinis,sed,night,smallg,low,"24,37","26,96","29,64",11,s2,fusiform,"0,89761",1,forked,superior,"3,5",pk,oral,20,300,280,NA,NA,,NA,,NA,44,native,8,"30,2",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,lc,"10,53",high,
55271,actinopterygii,perciformes,nototheniidae,patagonotothen,patagonotothen sima,sed,day,sol,bottom,"4,7","6,1","9,7","23,41",s3,elongated,"0,908284",1,rounded,terminal,"3,63",im,NA,50,500,450,"0,00645654","3,18",family,NA,NA,NA,NA,native,"-56,2","-35,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,ne,"39,94",high,
3593_tri,actinopterygii,perciformes,pempheridae,pempheris,pempheris gasparinii,sed,both,medg,low,"24,82","26,63","28,79",15,s2,compressed,NA,NA,forked,superior,"3,1",pk,NA,3,30,27,"0,0119","3,026",genus,NA,,NA,NA,native,"-20,8","-20,4",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,NA,not_targeted,
9088,actinopterygii,anguilliformes,ophichthidae,phaenomonas,phaenomonas longissima,NA,NA,NA,bottom,"21,3","24,92","28,49","32,1",s4,eel_like,NA,NA,pointed,subterminal,"3,8",NA,pelagic,25,35,10,"0,00024","3,015",family,NA,,NA,NA,native,"-24,9","16,2",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,1,0,lc,"30,35",not_targeted,
60714,actinopterygii,gobiesociformes,gobiesocidae,pherallodiscus,pherallodiscus varius,NA,NA,NA,bottom,"26,31","28,51","30,65","2,3",s1,depressed,NA,NA,truncated,terminal,"3,2",NA,demersal,0,5,5,"0,02306538",3,family,NA,,NA,NA,native,"23,8","31,3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,dd,"32,1",not_targeted,
9097,actinopterygii,anguilliformes,ophichthidae,pisodonophis,pisodonophis semicinctus,NA,NA,NA,bottom,"16,69","21,98","27,91",80,s5,eel_like,NA,NA,pointed,subterminal,"3,6",im,pelagic,10,30,20,"0,01002","3,001",species,NA,,NA,NA,native,"-4,3","12,6",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,lc,"41,39",not_targeted,
350,actinopterygii,perciformes,polyprionidae,polyprion,polyprion oxygeneios,vmob,day,sol,low,"18,85","21,53","24,27",160,s6,fusiform,"27,565",1,truncated,superior,"4,5",fc,NA,50,854,804,"0,0142","2,998",species,NA,,52,60,native,"-56,2","-23,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,ne,"58,35",low,
9189,actinopterygii,perciformes,gobiidae,pomatoschistus,pomatoschistus knerii,NA,NA,NA,NA,"14,56","20,35","27,24",4,s1,elongated,NA,NA,truncated,terminal,"3,3",NA,demersal,1,10,9,"0,014164639","2,902,488,013",family,NA,,NA,NA,native,"30,6","44,5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,"12,86",very high,
9192,actinopterygii,perciformes,gobiidae,pomatoschistus,pomatoschistus quagga,NA,NA,pair,bottom,"14,56","20,35","27,24",6,s1,elongated,"0,9037",1,truncated,superior,"3,3",im,demersal,NA,NA,NA,"0,014164639","2,902,488,013",family,NA,,NA,NA,native,"35,2","44,5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,"11,03",very high,
59578,actinopterygii,scorpaeniformes,scorpaenidae,pontinus,pontinus corallinus,sed,both,sol,bottom,NA,NA,NA,"35,69",s3,fusiform,NA,1,truncated,terminal,"3,55",fc,pelagic,NA,100,NA,"0,0123027","3,02",genus,26,family,NA,NA,native,"-29,34","-23,14",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,ne,"59,86",high,
9984,actinopterygii,perciformes,gobiidae,porogobius,porogobius schlegelii,sed,day,sol,bottom,"20,94","25,26","29,25","14,9",s2,elongated,NA,NA,rounded,terminal,"2,9",om,demersal,0,NA,NA,"0,0093","3,03",genus,NA,,NA,NA,native,"-4,3","12,6",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,ne,"24,47",very high,
14029,actinopterygii,scorpaeniformes,triglidae,prionotus,prionotus nudigula,mob,day,smallg,bottom,"5,4","8,9","20,5","38,1",s4,elongated,NA,1,truncated,subterminal,"4,2",fc,pelagic,15,200,185,"0,0102329","2,99",species,NA,NA,NA,NA,native,"-54,7","-22,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,ne,"55,25",medium,
1948,actinopterygii,perciformes,carangidae,pseudocaranx,pseudocaranx chilensis,NA,NA,NA,high,"15,96","18,48","21,32",80,s5,fusiform,NA,NA,forked,terminal,"3,6",fc,pelagic,NA,NA,NA,"0,027095568","2,885,977,899",genus,NA,,NA,4,native,"-30,1","-26,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,vu,"38,67",medium,
46923,actinopterygii,perciformes,labridae,pseudolabrus,pseudolabrus gayi,NA,NA,NA,NA,"15,96","18,48","21,32","9,7",s2,fusiform,NA,NA,truncated,terminal,"3,3",im,pelagic,NA,NA,NA,"0,0144872",3,genus,NA,,NA,4,native,"-30,1","-26,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,lc,"22,91",very high,
53858,actinopterygii,anguilliformes,ophichthidae,pseudomyrophis,pseudomyrophis frio,mob,both,sol,bottom,NA,NA,NA,"26,2",s3,eel_like,NA,1,pointed,subterminal,"3,95",im,pelagic,NA,108,NA,"0,000776247","3,06",family,NA,NA,NA,NA,native,"-20,53","-22,99",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,ne,"18,59",unknown,
51193,actinopterygii,ophidiiformes,ophidiidae,raneya,raneya brasiliensis,sed,night,sol,bottom,"5,2","9,1","20,8",31,s4,elongated,NA,1,pointed,subterminal,"3,62",im,pelagic,40,150,110,"0,00269154","3,21",species,NA,NA,NA,NA,native,"-47,2","-23,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,lc,"28,73",medium,
449,actinopterygii,perciformes,sparidae,rhabdosargus,rhabdosargus globiceps,vmob,night,smallg,low,"13,22","15,65","19,53",65,s5,compressed,"25,931",1,forked,terminal,3,im,pelagic,0,100,100,"0,0194","3,177",species,NA,,NA,NA,native,"-34,9","-13,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,vu,"54,37",low,
306,actinopterygii,gadiformes,moridae,salilota,salilota australis,mob,day,smallg,low,"3,3","5,7","7,7",50,s4,fusiform,"0,668407",1,rounded,subterminal,"4,41",fc,NA,30,1000,970,"0,00436516","3,13",species,NA,NA,NA,NA,native,"-54,7","-40,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,ne,"61,04",medium,
1505,actinopterygii,clupeiformes,clupeidae,sardinella,sardinella brasiliensis,vmob,day,largeg,high,"22,42","25,93","29,22",27,s3,fusiform,NA,NA,forked,superior,"3,1",pk,pelagic,5,60,55,"0,003","3,547",species,40,genus,NA,NA,native,"-25,2","33,9",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,5,1,0,dd,23,medium,
27050,actinopterygii,perciformes,blenniidae,scartichthys,scartichthys variolatus,sed,NA,sol,bottom,"15,96","18,48","21,32","22,1",s3,elongated,NA,NA,rounded,subterminal,"2,6",hd,demersal,1,9,8,"0,014905494","3,017,856,658",family,NA,,NA,4,native,"-30,1","-26,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,lc,"31,62",not_targeted,
53840,actinopterygii,anguilliformes,ophichthidae,scolecenchelys,scolecenchelys chilensis,sed,NA,sol,bottom,"15,96","18,48","21,32","28,4",s3,eel_like,NA,NA,pointed,terminal,"4,1",im,pelagic,3,35,32,"0,00024","3,015",family,NA,,NA,4,native,"-30,1","-26,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ne,"25,36",not_targeted,
136,actinopterygii,perciformes,scombridae,scomberomorus,scomberomorus sierra,vmob,both,largeg,high,"19,4","25,8","28,9",99,s6,fusiform,"3,75",1,forked,terminal,"4,5",fc,pelagic,10,60,50,"0,005","29,883",species,10,genus,NA,39,native,"-1,8","31,2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,1,lc,39,medium,
